playerID,yearID,teamID,lgID,round,POS,G,GS,InnOuts,PO,A,E,DP,TP,PB,SB,CS
kwanst01,2022,CLE,AL,ALWC1,LF,2,2,72,3,0,0,0,0,,,
kwanst01,2024,CLE,AL,ALDS1,LF,5,5,132,16,0,0,0,,,,
kwanst01,2024,CLE,AL,ALCS,LF,5,5,135,11,0,0,0,,,,
lackejo01,2015,SLN,NL,NLDS1,P,2,2,31,1,0,0,0,0,,,
lackejo01,2016,CHN,NL,NLCS,P,1,1,12,0,0,0,0,0,,,
lackejo01,2016,CHN,NL,NLDS1,P,1,1,12,1,0,0,0,0,,,
lackejo01,2016,CHN,NL,WS,P,1,1,15,0,2,0,0,0,,,
lackejo01,2017,CHN,NL,NLCS,P,3,0,11,0,1,0,0,0,,,
lagarju01,2015,NYN,NL,NLCS,CF,4,1,63,5,0,0,0,0,,,
lagarju01,2015,NYN,NL,NLDS2,CF,4,2,69,5,0,0,0,0,,,
lagarju01,2015,NYN,NL,WS,CF,5,1,79,9,0,0,0,0,,,
lambja01,2017,ARI,NL,NLDS1,3B,2,2,51,1,5,0,0,0,,,
lambja01,2017,ARI,NL,NLWC,3B,1,1,27,0,2,0,0,0,,,
lambja01,2020,OAK,AL,ALDS2,3B,1,1,15,1,2,0,1,0,,,
lambja01,2020,OAK,AL,ALWC4,3B,3,2,39,1,5,0,0,0,,,
lasteto01,2015,CHN,NL,NLCS,2B,4,0,27,2,3,0,0,0,,,
lasteto01,2015,CHN,NL,NLWC,3B,1,1,15,0,0,0,0,0,,,
lasteto01,2020,OAK,AL,ALDS2,2B,4,4,99,6,8,0,4,0,,,
lasteto01,2020,OAK,AL,ALWC4,2B,3,3,78,3,7,0,1,0,,,
lasteto01,2021,SFN,NL,NLDS2,2B,5,4,72,4,5,0,2,0,,,
lauerer01,2021,MIL,NL,NLDS1,P,1,1,11,0,0,0,0,0,,,
laurera01,2018,OAK,AL,ALWC,CF,1,1,24,1,0,0,0,0,,,
laurera01,2019,OAK,AL,ALWC,RF,1,1,27,2,0,0,0,0,,,
laurera01,2020,OAK,AL,ALDS2,CF,4,4,105,10,1,0,0,0,,,
laurera01,2020,OAK,AL,ALWC4,CF,3,3,81,6,0,0,0,0,,,
laurera01,2024,ATL,NL,NLWC2,LF,2,2,48,2,0,0,0,,,,
lawde01,2016,SFN,NL,NLDS1,P,3,0,7,0,1,0,0,0,,,
lawlajo01,2023,ARI,NL,NLCS,SS,1,0,3,1,1,0,0,0,,,
leclejo01,2023,TEX,AL,ALCS,P,4,0,12,0,0,0,0,0,,,
leclejo01,2023,TEX,AL,ALDS1,P,3,0,9,1,0,0,0,0,,,
leclejo01,2023,TEX,AL,ALWC1,P,2,0,6,0,0,0,0,0,,,
leclejo01,2023,TEX,AL,WS,P,3,0,10,0,0,0,0,0,,,
leedy01,2021,ATL,NL,NLCS,P,1,0,6,0,0,0,0,0,,,
leedy01,2021,ATL,NL,WS,P,2,1,3,0,0,0,0,0,,,
leedy01,2022,ATL,NL,NLDS1,P,3,0,8,1,0,0,0,0,,,
leedy01,2024,ATL,NL,NLWC2,P,1,0,5,0,1,0,0,,,,
leitema02,2024,NYA,AL,ALCS,P,2,0,7,0,0,1,0,,,,
leitema02,2024,NYA,AL,WS,P,4,0,9,0,3,0,0,,,,
lemahdj01,2017,COL,NL,NLWC,2B,1,1,24,2,1,0,0,0,,,
lemahdj01,2018,COL,NL,NLDS1,2B,3,3,80,6,5,0,1,0,,,
lemahdj01,2018,COL,NL,NLWC,2B,1,1,39,3,3,0,1,0,,,
lemahdj01,2019,NYA,AL,ALCS,1B,6,6,164,45,2,2,5,0,,,
lemahdj01,2019,NYA,AL,ALDS2,1B,3,3,81,20,2,1,3,0,,,
lemahdj01,2020,NYA,AL,ALDS1,1B,2,0,12,2,0,0,0,0,,,
lemahdj01,2020,NYA,AL,ALWC2,1B,2,0,6,2,0,0,0,0,,,
lemahdj01,2020,NYA,AL,ALWC2,2B,2,2,48,3,3,0,2,0,,,
lemahdj01,2020,NYA,AL,ALDS1,2B,5,5,117,3,12,0,1,0,,,
leonedo01,2021,SFN,NL,NLDS2,P,2,0,5,0,1,0,0,0,,,
leonsa01,2016,BOS,AL,ALDS2,C,3,3,75,31,3,0,0,0,0,,
leonsa01,2017,BOS,AL,ALDS2,C,2,2,51,14,1,0,0,0,1,,
leonsa01,2018,BOS,AL,ALCS,C,5,1,39,14,1,0,0,0,0,,
leonsa01,2018,BOS,AL,ALDS1,C,2,2,48,19,0,0,0,0,0,,
leonsa01,2018,BOS,AL,WS,C,3,1,51,19,1,0,0,0,0,,
leonsa01,2020,CLE,AL,ALWC2,C,2,0,12,6,0,0,0,0,0,,
lestejo01,2015,CHN,NL,NLCS,P,1,1,20,0,2,0,0,0,,,
lestejo01,2015,CHN,NL,NLDS1,P,1,1,22,1,1,0,0,0,,,
lestejo01,2016,CHN,NL,NLCS,P,2,2,39,1,2,0,0,0,,,
lestejo01,2016,CHN,NL,NLDS1,P,1,1,24,1,1,0,0,0,,,
lestejo01,2016,CHN,NL,WS,P,3,2,44,0,2,0,0,0,,,
lestejo01,2017,CHN,NL,NLCS,P,1,1,14,0,0,0,0,0,,,
lestejo01,2017,CHN,NL,NLDS2,P,2,1,29,0,4,0,0,0,,,
lestejo01,2018,CHN,NL,NLWC,P,1,1,18,1,0,0,0,0,,,
lewisco01,2015,TEX,AL,ALDS2,P,1,0,9,0,0,0,0,0,,,
lewisco01,2016,TEX,AL,ALDS1,P,1,1,6,0,0,0,0,0,,,
lindofr01,2016,CLE,AL,ALCS,SS,5,5,132,5,19,0,4,0,,,
lindofr01,2016,CLE,AL,ALDS2,SS,3,3,81,5,4,0,1,0,,,
lindofr01,2016,CLE,AL,WS,SS,7,7,189,16,12,0,2,0,,,
lindofr01,2017,CLE,AL,ALDS1,SS,5,5,141,11,12,0,3,0,,,
lindofr01,2018,CLE,AL,ALDS2,SS,3,3,75,3,7,0,2,0,,,
lindofr01,2020,CLE,AL,ALWC2,SS,2,2,54,2,6,0,0,0,,,
lindofr01,2022,NYN,NL,NLWC1,SS,3,3,81,2,6,0,0,0,,,
lindofr01,2024,NYN,NL,NLDS1,SS,4,4,107,5,8,0,2,,,,
lindofr01,2024,NYN,NL,NLCS,SS,6,6,156,7,9,0,0,,,,
lindofr01,2024,NYN,NL,NLWC1,SS,3,3,78,3,13,0,3,,,,
liriafr01,2016,TOR,AL,ALDS1,P,1,0,1,0,0,0,0,0,,,
liriafr01,2016,TOR,AL,ALWC,P,1,0,5,0,0,0,0,0,,,
liriafr01,2017,HOU,AL,ALCS,P,1,0,3,0,0,0,0,0,,,
liriafr01,2017,HOU,AL,ALDS2,P,2,0,2,0,0,0,0,0,,,
liriafr01,2017,HOU,AL,WS,P,2,0,2,0,0,0,0,0,,,
litteza01,2019,MIN,AL,ALDS2,P,2,0,1,0,0,0,0,0,,,
litteza01,2021,SFN,NL,NLDS2,P,2,0,8,1,0,0,0,0,,,
litteza01,2023,TBA,AL,ALWC1,P,1,0,6,0,0,0,0,0,,,
livelbe01,2024,CLE,AL,ALCS,P,1,0,4,0,0,0,0,,,,
loaisjo01,2019,NYA,AL,ALCS,P,3,0,5,0,0,0,0,0,,,
loaisjo01,2019,NYA,AL,ALDS2,P,1,0,3,0,0,0,0,0,,,
loaisjo01,2020,NYA,AL,ALDS1,P,1,0,5,0,0,0,0,0,,,
loaisjo01,2020,NYA,AL,ALWC2,P,1,0,1,0,0,0,0,0,,,
loaisjo01,2021,NYA,AL,ALWC,P,1,0,3,0,0,0,0,0,,,
loaisjo01,2022,NYA,AL,ALCS,P,2,0,13,0,4,0,1,0,,,
loaisjo01,2022,NYA,AL,ALDS1,P,4,0,15,1,0,0,0,0,,,
lobatjo01,2016,WAS,NL,NLDS2,C,4,3,66,20,1,0,0,0,0,,
lobatjo01,2017,WAS,NL,NLDS2,C,1,0,8,2,1,0,0,0,0,,
lockrbr01,2024,SDN,NL,NLDS2,LF,1,0,3,0,0,0,0,,,,
loneyja01,2016,NYN,NL,NLWC,1B,1,1,24,4,1,0,0,0,,,
longoev01,2021,SFN,NL,NLDS2,3B,5,5,132,0,8,0,0,0,,,
longoev01,2023,ARI,NL,NLCS,3B,5,4,93,4,9,0,0,0,,,
longoev01,2023,ARI,NL,NLDS2,3B,3,3,72,1,5,0,0,0,,,
longoev01,2023,ARI,NL,NLWC1,3B,2,2,51,1,4,0,2,0,,,
longoev01,2023,ARI,NL,WS,3B,4,4,93,2,8,0,1,0,,,
longsa01,2024,KCA,AL,ALDS2,P,3,0,7,0,0,0,0,,,,
longsa01,2024,KCA,AL,ALWC2,P,2,0,5,0,0,0,0,,,,
lopezja02,2016,SFN,NL,NLDS1,P,2,0,2,0,0,0,0,0,,,
lopezni01,2023,ATL,NL,NLDS1,SS,1,0,6,0,0,0,0,0,,,
lopezpa01,2020,MIA,NL,NLDS2,P,1,1,15,1,0,0,0,0,,,
lopezpa01,2023,MIN,AL,ALDS2,P,1,1,21,0,1,0,0,0,,,
lopezpa01,2023,MIN,AL,ALWC2,P,1,1,17,0,0,0,0,0,,,
lopezre01,2016,WAS,NL,NLDS2,P,1,0,6,0,0,0,0,0,,,
lopezre01,2021,CHA,AL,ALDS1,P,1,0,6,0,0,0,0,0,,,
lorenmi01,2020,CIN,NL,NLWC4,P,2,0,8,0,0,0,0,0,,,
lorenmi01,2023,PHI,NL,NLCS,P,1,0,5,0,0,0,0,0,,,
lorenmi01,2023,PHI,NL,NLDS1,P,1,0,3,0,0,0,0,0,,,
lorenmi01,2024,KCA,AL,ALDS2,P,2,0,7,1,0,0,0,,,,
loupaa01,2015,TOR,AL,ALCS,P,2,0,3,0,0,0,0,0,,,
loupaa01,2015,TOR,AL,ALDS2,P,2,0,3,0,0,0,0,0,,,
loupaa01,2020,TBA,AL,ALCS,P,4,0,7,0,0,0,0,0,,,
loupaa01,2020,TBA,AL,ALWC1,P,1,0,2,0,0,0,0,0,,,
loupaa01,2020,TBA,AL,WS,P,4,0,7,0,0,0,0,0,,,
lowebr01,2019,TBA,AL,ALDS1,2B,4,4,99,5,2,1,0,0,,,
lowebr01,2019,TBA,AL,ALWC,2B,1,0,21,0,3,0,1,0,,,
lowebr01,2020,TBA,AL,ALCS,2B,5,5,133,12,13,0,4,0,,,
lowebr01,2020,TBA,AL,ALDS1,2B,5,5,132,5,6,0,4,0,,,
lowebr01,2020,TBA,AL,ALWC1,2B,2,2,54,2,4,0,1,0,,,
lowebr01,2020,TBA,AL,WS,2B,6,6,156,6,6,0,1,0,,,
lowebr01,2020,TBA,AL,ALCS,LF,1,1,27,2,0,0,0,0,,,
lowebr01,2021,TBA,AL,ALDS2,2B,4,4,117,9,13,1,7,0,,,
lowejo01,2023,TBA,AL,ALWC1,RF,1,1,27,1,0,0,0,0,,,
lowema01,2015,TOR,AL,ALCS,P,4,0,10,0,0,0,0,0,,,
lowema01,2015,TOR,AL,ALDS2,P,2,0,3,0,0,0,0,0,,,
lowena01,2020,TBA,AL,ALWC1,1B,1,1,27,6,0,0,1,0,,,
lowena01,2023,TEX,AL,ALCS,1B,4,4,108,36,1,0,2,0,,,
lowena01,2023,TEX,AL,ALDS1,1B,3,3,81,22,4,0,2,0,,,
lowena01,2023,TEX,AL,ALWC1,1B,2,2,54,16,1,0,2,0,,,
lowena01,2023,TEX,AL,WS,1B,5,5,141,49,6,0,4,0,,,
lowrije01,2015,HOU,AL,ALDS1,3B,1,0,3,0,0,0,0,0,,,
lowrije01,2018,OAK,AL,ALWC,2B,1,1,24,1,2,0,1,0,,,
lucrojo01,2016,TEX,AL,ALDS1,C,3,3,83,19,0,0,0,0,2,,
lucrojo01,2017,COL,NL,NLWC,C,1,1,24,12,1,0,0,0,0,,
lucrojo01,2018,OAK,AL,ALWC,C,1,1,24,5,1,0,0,0,0,,
lugose01,2022,NYN,NL,NLWC1,P,3,0,6,1,0,0,0,0,,,
lugose01,2024,KCA,AL,ALDS2,P,1,1,15,0,0,0,0,,,,
lugose01,2024,KCA,AL,ALWC2,P,1,1,13,0,0,1,0,,,,
luplojo01,2020,CLE,AL,ALWC2,LF,1,0,6,0,0,0,0,0,,,
luplojo01,2021,TBA,AL,ALDS2,1B,4,3,61,22,0,0,2,0,,,
luxga01,2019,LAN,NL,NLDS1,2B,4,3,69,8,7,0,3,0,,,
luxga01,2021,LAN,NL,NLCS,CF,3,3,51,5,1,1,1,0,,,
luxga01,2021,LAN,NL,NLDS2,CF,2,2,42,2,0,0,0,0,,,
luxga01,2022,LAN,NL,NLDS2,2B,3,3,78,2,3,0,1,0,,,
luxga01,2024,LAN,NL,NLDS2,2B,5,5,132,9,15,0,3,,,,
luxga01,2024,LAN,NL,NLCS,2B,2,2,36,1,5,0,1,,,,
luxga01,2024,LAN,NL,WS,2B,4,4,108,3,13,0,1,,,,
luzarje01,2019,OAK,AL,ALWC,P,1,0,9,1,0,0,0,0,,,
luzarje01,2020,OAK,AL,ALDS2,P,1,1,13,0,1,0,1,0,,,
luzarje01,2020,OAK,AL,ALWC4,P,1,1,10,0,0,0,0,0,,,
luzarje01,2023,MIA,NL,NLWC2,P,1,1,12,0,0,0,0,0,,,
lynnla01,2015,SLN,NL,NLDS1,P,1,0,3,1,0,0,0,0,,,
lynnla01,2018,NYA,AL,ALDS1,P,2,0,7,1,1,0,0,0,,,
lynnla01,2021,CHA,AL,ALDS1,P,1,1,11,0,0,0,0,0,,,
lynnla01,2023,LAN,NL,NLDS2,P,1,1,8,0,1,0,0,0,,,
lyonsty01,2019,NYA,AL,ALCS,P,1,0,2,0,0,0,0,0,,,
lyonsty01,2019,NYA,AL,ALDS2,P,1,0,3,0,0,0,0,0,,,
machama01,2016,BAL,AL,ALWC,3B,1,1,31,0,2,0,2,0,,,
machama01,2018,LAN,NL,NLCS,SS,7,7,195,4,20,0,3,0,,,
machama01,2018,LAN,NL,NLDS2,SS,4,4,105,2,8,2,1,0,,,
machama01,2018,LAN,NL,WS,SS,5,5,156,9,12,0,4,0,,,
machama01,2020,SDN,NL,NLDS1,3B,3,3,75,7,4,0,0,0,,,
machama01,2020,SDN,NL,NLWC2,3B,3,3,81,1,5,0,0,0,,,
machama01,2022,SDN,NL,NLCS,3B,5,5,126,4,8,0,2,0,,,
machama01,2022,SDN,NL,NLDS2,3B,4,4,105,5,6,0,0,0,,,
machama01,2022,SDN,NL,NLWC1,3B,3,3,78,5,5,0,1,0,,,
machama01,2024,SDN,NL,NLDS2,3B,5,5,129,1,9,1,1,,,,
machama01,2024,SDN,NL,NLWC2,3B,2,2,54,0,7,0,0,,,,
maddety01,2024,DET,AL,ALDS1,P,1,0,2,0,0,0,0,,,,
maddoau01,2017,BOS,AL,ALDS2,P,2,0,6,0,0,0,0,0,,,
madrini01,2020,CHA,AL,ALWC4,2B,3,3,75,5,5,2,1,0,,,
madsory01,2015,KCA,AL,ALCS,P,3,0,7,0,2,0,0,0,,,
madsory01,2015,KCA,AL,ALDS1,P,3,0,9,0,0,0,0,0,,,
madsory01,2015,KCA,AL,WS,P,3,0,9,0,1,0,0,0,,,
madsory01,2017,WAS,NL,NLDS2,P,4,0,12,0,1,0,0,0,,,
madsory01,2018,LAN,NL,NLCS,P,5,0,15,0,0,0,0,0,,,
madsory01,2018,LAN,NL,NLDS2,P,2,0,4,0,0,0,0,0,,,
madsory01,2018,LAN,NL,WS,P,4,0,7,0,2,0,0,0,,,
maedake01,2016,LAN,NL,NLCS,P,2,2,23,0,2,0,0,0,,,
maedake01,2016,LAN,NL,NLDS2,P,1,1,9,1,0,0,0,0,,,
maedake01,2017,LAN,NL,NLCS,P,3,0,9,0,0,0,0,0,,,
maedake01,2017,LAN,NL,NLDS1,P,2,0,6,0,0,0,0,0,,,
maedake01,2017,LAN,NL,WS,P,4,0,17,0,0,0,0,0,,,
maedake01,2018,LAN,NL,NLCS,P,4,0,8,0,1,0,0,0,,,
maedake01,2018,LAN,NL,NLDS2,P,1,0,3,0,0,0,0,0,,,
maedake01,2018,LAN,NL,WS,P,3,0,9,0,1,0,0,0,,,
maedake01,2019,LAN,NL,NLDS1,P,4,0,14,0,0,0,0,0,,,
maedake01,2020,MIN,AL,ALWC3,P,1,1,15,0,0,0,0,0,,,
maedake01,2023,MIN,AL,ALDS2,P,1,0,6,0,0,0,0,0,,,
mailelu01,2021,MIL,NL,NLDS1,C,2,0,13,4,1,0,0,0,0,,
mailelu01,2022,CLE,AL,ALDS1,C,4,0,27,11,0,0,0,0,0,,
mailelu01,2022,CLE,AL,ALWC1,C,1,0,12,5,1,0,0,0,0,,
maldoma01,2018,HOU,AL,ALCS,C,4,4,93,30,3,0,0,0,2,,
maldoma01,2018,HOU,AL,ALDS2,C,3,2,63,27,0,0,0,0,0,,
maldoma01,2019,HOU,AL,ALCS,C,2,2,54,19,0,0,0,0,0,,
maldoma01,2019,HOU,AL,ALDS1,C,2,2,48,25,1,0,1,0,0,,
maldoma01,2019,HOU,AL,WS,C,3,2,60,21,0,0,0,0,1,,
maldoma01,2020,HOU,AL,ALCS,C,7,6,162,77,2,0,0,0,1,,
maldoma01,2020,HOU,AL,ALDS2,C,4,4,105,34,1,0,0,0,1,,
maldoma01,2020,HOU,AL,ALWC3,C,2,2,54,15,0,0,0,0,0,,
maldoma01,2021,HOU,AL,ALCS,C,6,6,138,46,1,1,1,0,1,,
maldoma01,2021,HOU,AL,ALDS1,C,4,4,105,39,2,0,0,0,0,,
maldoma01,2021,HOU,AL,WS,C,6,6,144,60,0,0,0,0,0,,
maldoma01,2022,HOU,AL,ALCS,C,3,3,81,39,1,0,0,0,1,,
maldoma01,2022,HOU,AL,ALDS2,C,3,3,66,24,2,0,0,0,0,,
maldoma01,2022,HOU,AL,WS,C,5,5,132,58,0,0,0,0,0,,
maldoma01,2023,HOU,AL,ALCS,C,4,4,81,29,1,0,0,0,0,5,0
maldoma01,2023,HOU,AL,ALDS2,C,2,2,48,21,0,0,0,0,0,0,0
manaese01,2019,OAK,AL,ALWC,P,1,1,6,0,0,0,0,0,,,
manaese01,2020,OAK,AL,ALDS2,P,1,1,13,0,1,0,0,0,,,
manaese01,2022,SDN,NL,NLCS,P,1,0,4,0,0,0,0,0,,,
manaese01,2024,NYN,NL,NLDS1,P,1,1,21,0,1,0,0,,,,
manaese01,2024,NYN,NL,NLCS,P,2,2,21,0,1,0,0,,,,
manaese01,2024,NYN,NL,NLWC1,P,1,1,15,0,0,0,0,,,,
mancitr01,2022,HOU,AL,WS,1B,2,1,33,8,0,0,1,0,,,
manesse01,2015,SLN,NL,NLDS1,P,2,0,5,0,1,0,0,0,,,
manoaal01,2022,TOR,AL,ALWC2,P,1,1,17,2,1,0,0,0,,,
manshje01,2016,CLE,AL,ALCS,P,1,0,4,0,0,0,0,0,,,
manshje01,2016,CLE,AL,WS,P,2,0,3,0,0,0,0,0,,,
mantijo01,2023,ARI,NL,NLCS,P,4,1,8,0,1,0,0,0,,,
mantijo01,2023,ARI,NL,NLDS2,P,2,0,6,0,0,0,0,0,,,
mantijo01,2023,ARI,NL,NLWC1,P,1,0,2,0,0,0,0,0,,,
mantijo01,2023,ARI,NL,WS,P,2,1,7,0,0,0,0,0,,,
margoma01,2020,TBA,AL,ALCS,LF,2,1,30,2,0,0,0,0,,,
margoma01,2020,TBA,AL,WS,LF,3,3,69,5,0,0,0,0,,,
margoma01,2020,TBA,AL,ALDS1,LF,1,0,3,0,0,0,0,0,,,
margoma01,2020,TBA,AL,ALWC1,LF,1,1,27,1,0,0,0,0,,,
margoma01,2020,TBA,AL,ALCS,CF,4,3,87,4,0,0,0,0,,,
margoma01,2020,TBA,AL,ALDS1,CF,1,0,6,1,0,0,0,0,,,
margoma01,2020,TBA,AL,WS,RF,3,3,78,4,0,0,0,0,,,
margoma01,2020,TBA,AL,ALCS,RF,4,3,67,7,0,0,0,0,,,
margoma01,2020,TBA,AL,ALWC1,RF,1,1,27,2,0,0,0,0,,,
margoma01,2020,TBA,AL,ALDS1,RF,3,3,57,6,0,0,0,0,,,
margoma01,2021,TBA,AL,ALDS2,RF,3,2,70,8,0,0,0,0,,,
margoma01,2022,TBA,AL,ALWC1,RF,2,2,66,4,0,0,0,0,,,
margoma01,2023,TBA,AL,ALWC1,CF,1,1,27,4,0,0,0,0,,,
margoma01,2023,TBA,AL,ALWC1,RF,1,1,27,2,0,0,0,0,,,
marisja01,2015,HOU,AL,ALDS1,CF,2,2,51,4,0,0,0,0,,,
marisja01,2015,HOU,AL,ALWC,CF,1,0,3,0,0,0,0,0,,,
marisja01,2018,HOU,AL,ALCS,CF,1,1,21,0,0,0,0,0,,,
marisja01,2018,HOU,AL,ALDS2,CF,3,0,21,2,0,0,0,0,,,
marisja01,2019,HOU,AL,ALCS,CF,5,2,45,7,0,0,0,0,,,
marisja01,2019,HOU,AL,ALDS1,CF,4,0,15,2,0,0,0,0,,,
marisja01,2019,HOU,AL,WS,CF,5,1,51,5,0,1,0,0,,,
markani01,2018,ATL,NL,NLDS2,RF,4,4,102,5,1,0,0,0,,,
markani01,2019,ATL,NL,NLDS2,LF,4,4,70,2,0,0,0,0,,,
markani01,2019,ATL,NL,NLDS2,RF,5,1,67,7,0,1,0,0,,,
markani01,2020,ATL,NL,NLCS,LF,6,4,117,7,0,0,0,0,,,
markani01,2020,ATL,NL,NLCS,RF,1,1,3,0,0,0,0,0,,,
markani01,2020,ATL,NL,NLDS2,RF,3,3,69,3,1,0,0,0,,,
markani01,2020,ATL,NL,NLWC4,RF,2,2,63,4,0,0,0,0,,,
marquge01,2018,COL,NL,NLDS1,P,1,1,15,1,2,0,0,0,,,
marrede01,2017,BOS,AL,ALDS2,3B,1,1,18,1,0,0,0,0,,,
marshbr02,2022,PHI,NL,NLCS,CF,4,4,108,7,0,0,0,0,,,
marshbr02,2022,PHI,NL,NLDS1,CF,4,3,81,10,0,0,0,0,,,
marshbr02,2022,PHI,NL,NLWC2,CF,2,1,33,2,0,0,0,0,,,
marshbr02,2022,PHI,NL,WS,CF,6,4,120,9,0,1,0,0,,,
marshbr02,2023,PHI,NL,NLCS,LF,7,7,184,12,0,0,0,0,,,
marshbr02,2023,PHI,NL,NLDS1,LF,4,3,87,9,0,0,0,0,,,
marshbr02,2023,PHI,NL,NLWC2,LF,1,0,9,0,0,0,0,0,,,
marshbr02,2024,PHI,NL,NLDS1,LF,2,2,45,0,0,0,0,,,,
marshbr02,2024,PHI,NL,NLDS1,CF,3,1,36,5,0,0,0,,,,
marshev01,2020,CHA,AL,ALWC4,P,2,0,8,0,0,0,0,0,,,
marteke01,2017,ARI,NL,NLDS1,SS,3,3,75,3,4,1,0,0,,,
marteke01,2017,ARI,NL,NLWC,SS,1,1,27,1,4,0,1,0,,,
marteke01,2023,ARI,NL,NLCS,2B,7,7,180,8,20,2,5,0,,,
marteke01,2023,ARI,NL,NLDS2,2B,3,3,81,3,10,0,3,0,,,
marteke01,2023,ARI,NL,NLWC1,2B,2,2,54,11,4,0,2,0,,,
marteke01,2023,ARI,NL,WS,2B,5,5,139,4,18,0,4,0,,,
martest01,2015,PIT,NL,NLWC,LF,1,1,27,0,1,0,0,0,,,
martest01,2020,MIA,NL,NLWC3,CF,1,1,24,2,0,0,0,0,,,
martest01,2022,NYN,NL,NLWC1,RF,3,3,81,8,0,0,0,0,,,
martest01,2024,NYN,NL,NLDS1,RF,4,4,87,9,0,1,0,,,,
martest01,2024,NYN,NL,NLCS,RF,6,6,156,20,0,1,0,,,,
martest01,2024,NYN,NL,NLWC1,RF,3,3,66,4,0,0,0,,,,
martica04,2019,SLN,NL,NLCS,P,1,0,1,0,0,0,0,0,,,
martica04,2019,SLN,NL,NLDS2,P,3,0,10,0,0,0,0,0,,,
martich02,2019,ATL,NL,NLDS2,P,1,0,0,0,0,0,0,0,,,
martich02,2020,ATL,NL,NLCS,P,5,0,15,0,0,0,0,0,,,
martich02,2020,ATL,NL,NLDS2,P,1,0,3,0,1,0,0,0,,,
martich02,2020,ATL,NL,NLWC4,P,2,0,6,0,0,0,0,0,,,
martich02,2021,ATL,NL,NLCS,P,3,0,6,0,0,0,0,0,,,
martich02,2021,ATL,NL,WS,P,2,0,7,0,0,0,0,0,,,
martich02,2022,LAN,NL,NLDS2,P,2,0,6,1,0,0,0,0,,,
martijd02,2017,ARI,NL,NLDS1,RF,3,3,75,4,0,0,0,0,,,
martijd02,2017,ARI,NL,NLWC,RF,1,1,27,2,0,0,0,0,,,
martijd02,2018,BOS,AL,WS,LF,1,1,25,3,0,0,0,0,,,
martijd02,2018,BOS,AL,WS,RF,3,2,53,3,0,0,0,0,,,
martijo08,2019,SLN,NL,NLCS,RF,2,2,48,2,0,0,0,0,,,
martile01,2017,CHN,NL,NLDS2,LF,1,0,3,0,0,0,0,0,,,
martile01,2017,CHN,NL,NLCS,CF,1,0,0,0,0,0,0,0,,,
martile01,2017,CHN,NL,NLDS2,CF,2,0,13,1,0,0,0,0,,,
martimi02,2016,CLE,AL,WS,3B,1,0,4,0,1,0,0,0,,,
martimi02,2016,CLE,AL,WS,CF,1,0,5,0,0,0,0,0,,,
martimi02,2016,CLE,AL,ALCS,CF,1,0,6,0,0,0,0,0,,,
martimi02,2016,CLE,AL,ALDS2,CF,2,0,7,0,0,0,0,0,,,
martimi02,2016,CLE,AL,WS,RF,2,0,8,0,0,0,0,0,,,
martini01,2022,SDN,NL,NLCS,P,3,0,18,0,0,0,0,0,,,
martini01,2022,SDN,NL,NLDS2,P,3,0,7,0,2,0,0,0,,,
martini01,2022,SDN,NL,NLWC1,P,1,0,8,0,0,0,0,0,,,
martini02,2018,OAK,AL,ALWC,LF,1,1,24,2,0,0,0,0,,,
martiru01,2015,TOR,AL,ALCS,C,4,4,102,22,5,0,0,0,1,,
martiru01,2015,TOR,AL,ALDS2,C,4,4,117,27,4,2,0,0,0,,
martiru01,2016,TOR,AL,ALCS,C,5,5,129,39,4,0,0,0,0,,
martiru01,2016,TOR,AL,ALDS1,C,3,3,84,24,2,0,1,0,1,,
martiru01,2016,TOR,AL,ALWC,C,1,1,33,10,2,0,0,0,0,,
martiru01,2019,LAN,NL,NLDS1,C,1,1,27,6,0,0,0,0,0,,
massemi02,2024,KCA,AL,ALDS2,2B,4,4,105,3,14,0,3,,,,
massemi02,2024,KCA,AL,ALWC2,2B,2,2,48,3,1,0,0,,,,
mateojo01,2023,BAL,AL,ALDS1,SS,3,1,36,1,5,0,0,0,,,
mathije01,2017,ARI,NL,NLDS1,C,2,2,48,14,1,1,0,0,0,,
mathije01,2017,ARI,NL,NLWC,C,1,1,27,5,1,0,0,0,0,,
matonph01,2020,CLE,AL,ALWC2,P,2,0,10,0,2,0,0,0,,,
matonph01,2021,HOU,AL,ALCS,P,4,0,11,0,0,0,0,0,,,
matonph01,2021,HOU,AL,ALDS1,P,3,0,9,0,0,0,0,0,,,
matonph01,2021,HOU,AL,WS,P,5,0,17,0,1,0,0,0,,,
matonph01,2023,HOU,AL,ALCS,P,3,0,7,0,1,0,0,0,,,
matonph01,2023,HOU,AL,ALDS2,P,1,0,2,0,1,0,0,0,,,
matonph01,2024,NYN,NL,NLDS1,P,2,0,5,1,0,0,0,,,,
matonph01,2024,NYN,NL,NLCS,P,3,0,11,0,0,0,0,,,,
matonph01,2024,NYN,NL,NLWC1,P,1,0,3,0,0,0,0,,,,
matsuyu01,2024,SDN,NL,NLDS2,P,1,0,3,0,0,0,0,,,,
matzety01,2020,ATL,NL,NLCS,P,4,0,16,0,0,0,0,0,,,
matzety01,2020,ATL,NL,NLDS2,P,2,0,6,0,0,0,0,0,,,
matzety01,2020,ATL,NL,NLWC4,P,1,0,4,0,0,0,0,0,,,
matzety01,2021,ATL,NL,NLCS,P,5,0,18,0,0,0,0,0,,,
